CHROM,BIN_START,BIN_END,N_VARIANTS,PI,site,year,host_species
singlecopy_cds_1387,1,1000,7,0.0014749,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1389,1,1000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1390,1,1000,3,0.000576754,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1391,1,1000,1,0.000318283,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1398,1,1000,2,0.000348797,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1400,1,1000,3,0.000440241,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1402,1,1000,3,0.000409482,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1403,1,1000,2,0.000303439,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1404,1,1000,5,0.00168279,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1407,1,1000,3,0.000591474,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1413,1,1000,11,0.0047894,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1415,1,1000,5,0.000775335,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1416,1,1000,16,0.00435125,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1417,1,1000,3,0.000591779,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1418,1,1000,16,0.00293565,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1419,1,1000,3,0.000849296,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1420,1,1000,2,0.000530472,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1421,1,1000,8,0.00205173,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1422,1,1000,1,0.000318283,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1425,1,1000,2,0.00039437,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1426,1,1000,4,0.000759129,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1426,1001,2000,4,0.000774064,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1426,2001,3000,5,0.000865209,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1426,3001,4000,3,0.000591932,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1429,1,1000,6,0.000942908,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1431,1,1000,1,0.000409091,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1433,1,1000,8,0.00226482,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1434,1,1000,1,0.000242564,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1435,1,1000,3,0.00110606,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1436,1,1000,2,0.000364033,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1436,3001,4000,3,0.000561286,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1436,4001,5000,1,0.000242501,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1437,1,1000,2,0.000424622,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1441,1,1000,4,0.00080303,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1441,1001,2000,7,0.00175869,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1442,1,1000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1444,1,1000,5,0.00062346,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1445,1,1000,3,0.00113709,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1448,1,1000,2,0.000424764,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1449,1,1000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1450,1,1000,1,0.000136407,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1451,1,1000,1,0.000166667,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1454,1,1000,1,0.000242564,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1455,1,1000,2,0.000666879,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1458,1,1000,2,0.000470238,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1459,1,1000,2,0.000227611,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1461,1,1000,2,0.000379029,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1465,1,1000,2,0.000409563,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1466,1,1000,2,0.000212366,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1467,1,1000,3,0.000697636,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1469,1,1000,1,0.000106122,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1470,1,1000,3,0.000712348,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1471,1,1000,3,0.000515644,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1474,1,1000,3,0.000379472,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1475,1,1000,2,0.000121416,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1476,1,1000,7,0.00123273,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1477,1,1000,1,0.000166667,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1478,1,1000,2,0.000242799,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1482,1,1000,6,0.0012916,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1483,1,1000,3,0.00101515,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1485,1,1000,16,0.0031389,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1485,1001,2000,1,7.58162e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1486,1,1000,2,0.000257924,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1487,1,1000,6,0.00154872,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1494,1,1000,1,7.58162e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1494,1001,2000,2,0.000560963,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1494,3001,4000,3,0.000455069,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1494,4001,5000,2,0.00021245,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1495,1,1000,11,0.00261307,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1496,1,1000,2,0.000182124,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1499,1,1000,8,0.00139996,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1499,1001,2000,5,0.00107679,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1499,2001,3000,3,0.000970565,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1499,3001,4000,5,0.0013645,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1500,1,1000,1,0.000121306,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1501,1,1000,1,0.000242501,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1502,1,1000,3,0.00101608,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1505,1,1000,3,0.000773923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1507,1,1000,1,0.000409091,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1509,1,1000,1,7.58162e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1511,1,1000,1,0.000242501,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1512,1,1000,10,0.00205558,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1514,1,1000,2,0.000500447,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1516,1,1000,2,0.000348686,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1517,1,1000,6,0.00130638,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1518,1,1000,1,0.000242501,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1519,1,1000,2,0.00062141,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1521,1,1000,1,0.000121306,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1524,1,1000,2,0.000454835,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1525,1,1000,1,0.000166667,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1528,1,1000,1,0.000106122,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1530,1,1000,3,0.000516113,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1531,1,1000,4,0.00110804,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1532,1,1000,5,0.000623394,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1533,1,1000,3,0.000667476,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1535,1,1000,4,0.00110777,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1536,1,1000,4,0.000577017,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1538,1,1000,7,0.00165204,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1540,1,1000,2,0.000666879,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1541,1,1000,2,0.000303127,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1542,1,1000,1,0.000106122,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1544,1,1000,2,0.000197275,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1546,1,1000,1,0.000136407,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1547,1,1000,4,0.00106094,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1549,1,1000,1,0.00030303,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1550,1,1000,4,0.000622816,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1554,1,1000,1,0.000106122,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1558,1,1000,1,0.000227404,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1559,1,1000,2,0.000257924,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1561,1,1000,1,0.000121306,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1562,1,1000,3,0.000576614,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1564,1,1000,1,0.00030303,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1565,1,1000,2,0.00022758,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1567,1,1000,2,0.000818182,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1574,1,1000,1,6.06612e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1577,1,1000,1,0.000136407,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1579,1,1000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1580,1,1000,1,0.00030303,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1583,1,1000,1,0.000242501,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1586,1,1000,2,0.000272884,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1588,1,1000,7,0.00223028,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1592,1,1000,2,0.000545943,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1594,1,1000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1598,1,1000,1,0.000318283,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1600,1,1000,7,0.00169805,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1601,1,1000,9,0.00138599,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1602,1,1000,1,0.000136407,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1608,1,1000,3,0.000864632,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1611,1,1000,3,0.000318732,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1617,1,1000,1,1.51665e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1619,1,1000,4,0.00145547,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1621,1,1000,1,0.000242564,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1622,1,1000,1,0.000242501,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1624,1,1000,2,0.00015175,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1626,1,1000,2,0.000561108,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1628,1,1000,2,0.000606061,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1632,1,1000,3,0.000758058,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1635,1,1000,4,0.000712758,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1636,1,1000,1,0.000409091,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1636,1001,2000,2,0.000272884,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1636,2001,3000,2,0.000606061,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1639,1,1000,1,0.000242501,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1640,1,1000,1,6.06612e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1642,1,1000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1643,1,1000,5,0.000805349,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1649,1,1000,7,0.00229274,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1653,1,1000,1,0.000242501,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1655,1,1000,1,0.000242564,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1657,1,1000,1,0.000136407,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1657,1001,2000,1,0.000121306,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1662,1,1000,4,0.00130303,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1663,1,1000,2,0.000469697,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1665,1,1000,1,0.000318283,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1666,1,1000,2,0.000272901,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1667,1,1000,1,0.000121306,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1672,1,1000,2,0.000424622,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1675,1,1000,1,4.54959e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1677,1,1000,2,0.000182124,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1678,1,1000,10,0.00170285,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1686,1,1000,3,0.000470331,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1688,1,1000,1,0.000136407,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1689,1,1000,1,0.000121306,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1690,1,1000,3,0.000531084,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1695,1,1000,2,0.000621608,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1696,1,1000,1,0.000121306,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1699,1,1000,5,0.00091166,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1699,1001,2000,3,0.000636364,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1699,2001,3000,7,0.00232251,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1699,3001,4000,3,0.000834294,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1704,1,1000,1,0.000545455,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1705,1,1000,3,0.00121251,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1707,1,1000,3,0.000682252,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1709,1,1000,1,0.000166667,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1715,1,1000,2,0.00059125,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1717,1,1000,1,1.51665e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1719,1,1000,1,0.000106122,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1729,1,1000,2,0.000242641,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1730,1,1000,1,4.54959e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1731,1,1000,2,0.00051548,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1733,1,1000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1739,1,1000,1,0.000378908,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1742,1,1000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1747,1,1000,2,0.000485407,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1748,1,1000,1,7.58162e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1749,1,1000,2,0.000242785,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1751,1,1000,1,7.58162e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1755,1,1000,3,0.000440214,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1756,1001,2000,5,0.000638123,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1756,2001,3000,2,0.000318467,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1761,1,1000,1,0.000166667,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1762,1,1000,2,0.00015175,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1763,1,1000,1,7.58162e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1763,1001,2000,2,0.000288101,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1763,2001,3000,1,1.51665e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1764,1,1000,2,0.000318611,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1764,1001,2000,4,0.000667993,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1764,2001,3000,4,0.000744002,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1776,1,1000,3,0.000591626,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1776,1001,2000,4,0.000471096,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1776,2001,3000,3,0.000849515,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1779,1,1000,5,0.00116966,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1779,1001,2000,3,0.000712531,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1779,2001,3000,1,0.000106122,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1779,3001,4000,2,0.000606603,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1782,1,1000,3,0.000864684,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1782,1001,2000,3,0.000318921,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1782,2001,3000,2,0.000470117,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1782,3001,4000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1784,1,1000,3,0.00101574,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1784,1001,2000,1,7.58162e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1784,2001,3000,2,0.000242799,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1788,1,1000,3,0.000925364,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1788,1001,2000,6,0.000639289,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1788,2001,3000,3,0.000455097,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1793,1,1000,3,0.00101547,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1793,1001,2000,5,0.000972437,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1794,1,1000,2,0.000288233,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1794,1001,2000,16,0.00506967,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1794,2001,3000,7,0.00236514,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1798,1,1000,7,0.0022294,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1798,1001,2000,3,0.000409699,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1798,2001,3000,2,0.00022758,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1798,3001,4000,3,0.000742424,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1804,1001,2000,3,0.000622051,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1804,2001,3000,2,0.000485157,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1804,3001,4000,1,0.000121306,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1804,4001,5000,3,0.000833813,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1806,1,1000,9,0.00146081,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1806,1001,2000,9,0.00243139,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1806,2001,3000,11,0.0037961,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1806,3001,4000,8,0.000808038,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1808,1,1000,3,0.00083456,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1808,1001,2000,1,6.06612e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1810,1,1000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1810,2001,3000,2,0.000348797,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1812,1,1000,1,0.000363752,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1812,1001,2000,1,0.000227404,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1815,1,1000,2,0.000379202,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1815,1001,2000,4,0.000652474,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1815,2001,3000,10,0.00297159,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1818,1,1000,4,0.000652979,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1818,1001,2000,1,0.000106122,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1818,2001,3000,6,0.00100237,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1821,1,1000,11,0.00036745,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1821,1001,2000,17,0.00214922,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1821,2001,3000,18,0.00431356,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1822,1,1000,5,0.000880081,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1822,1001,2000,2,0.000333333,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1822,2001,3000,3,0.000561286,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1823,1,1000,1,0.000227404,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1823,1001,2000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1823,2001,3000,3,0.000833978,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1824,1,1000,1,0.000484848,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1824,1001,2000,5,0.00136529,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1824,2001,3000,1,0.000166667,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1826,1,1000,4,0.00121359,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1826,1001,2000,4,0.000939394,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1829,1,1000,3,0.000728155,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1829,1001,2000,3,0.000727923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1829,2001,3000,1,0.00030303,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1830,1,1000,2,0.000272901,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1830,1001,2000,3,0.000667263,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1830,2001,3000,4,0.000910609,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1831,1,1000,4,0.000698313,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1831,1001,2000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1833,1,1000,7,0.00162609,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1833,1001,2000,4,0.00133418,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1833,2001,3000,3,0.000591779,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1835,1,1000,3,0.000409457,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1835,1001,2000,2,0.000288211,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1835,2001,3000,1,0.000166667,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1840,1,1000,2,0.000606447,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1840,2001,3000,1,0.000136407,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1842,1,1000,2,0.000485157,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1845,1,1000,1,4.54959e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1845,2001,3000,1,7.58162e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1846,1,1000,4,0.000683672,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1846,1001,2000,1,6.06612e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1850,1,1000,2,0.000257857,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1850,1001,2000,4,0.00121383,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1850,2001,3000,4,0.000956705,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1852,1,1000,8,0.00191521,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1852,1001,2000,2,0.000348797,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1855,1,1000,3,0.000894454,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1855,1001,2000,2,0.000288211,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1855,2001,3000,4,0.00113702,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1857,2001,3000,3,0.000622089,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1857,3001,4000,1,0.000181923,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1857,4001,5000,2,0.000364127,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1859,1,1000,1,7.58162e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1859,1001,2000,3,0.000591779,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1859,2001,3000,1,0.000227404,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1861,1,1000,1,7.58162e-05,Site6_HZ,2013,Rhinolophus affinis
singlecopy_cds_1861,1001,2000,4,0.000910498,Site6_HZ,2013,Rhinolophus affinis
