CHROM,BIN_START,BIN_END,N_VARIANTS,PI,site,year,host_species
lcl|NW_017739071.1_cds_XP_019595124.1_19327,1001,2000,1,0.000200048,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739073.1_cds_XP_019595223.1_19398,1,1000,2,0.000433438,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739073.1_cds_XP_019595223.1_19398,1001,2000,2,0.000400193,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739073.1_cds_XP_019595223.1_19398,2001,3000,3,0.000800888,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739074.1_cds_XP_019595344.1_19412,1,1000,4,0.000767844,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739074.1_cds_XP_019595385.1_19425,1,1000,2,0.000383519,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739074.1_cds_XP_019595385.1_19425,1001,2000,1,0.000233333,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739074.1_cds_XP_019595295.1_19439,1,1000,1,0.000233333,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739074.1_cds_XP_019595295.1_19439,1001,2000,3,0.000934447,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739074.1_cds_XP_019595295.1_19439,2001,3000,1,0.000200048,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739074.1_cds_XP_019595380.1_19444,1,1000,6,0.000876424,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739074.1_cds_XP_019595380.1_19444,1001,2000,5,0.000526289,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739074.1_cds_XP_019595296.1_19459,1,1000,4,0.000716667,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739074.1_cds_XP_019595296.1_19459,1001,2000,1,0.000325,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595450.1_19498,1,1000,3,0.00113361,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595389.1_19502,1,1000,7,0.00100327,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595389.1_19502,1001,2000,6,0.0014,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595392.1_19505,1,1000,13,0.00217931,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595392.1_19505,1001,2000,16,0.00390494,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595392.1_19505,2001,3000,12,0.00322134,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595451.1_19516,1,1000,3,0.000575139,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595394.1_19520,1,1000,4,0.000809345,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595602.1_19550,1,1000,5,0.000808529,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595540.1_19573,1,1000,2,0.00036692,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595488.1_19654,1,1000,2,0.000200138,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595476.1_19655,1,1000,2,0.000542042,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595398.1_19666,1,1000,3,0.000525254,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595398.1_19666,1001,2000,2,0.00025,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595441.1_19694,1,1000,1,3.3365e-05,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595635.1_19705,1,1000,6,0.00100087,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595635.1_19705,1001,2000,7,0.00116695,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595635.1_19705,2001,3000,3,0.000358695,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595465.1_19712,1,1000,15,0.00199398,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595465.1_19712,1001,2000,8,0.000830217,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595448.1_19720,1,1000,9,0.00305147,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739075.1_cds_XP_019595448.1_19720,1001,2000,3,0.00109246,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739076.1_cds_XP_019595648.1_19810,1,1000,4,0.000734251,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595910.1_19866,1,1000,2,0.000525236,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595910.1_19866,1001,2000,2,0.000383519,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595771.1_19872,1,1000,1,0.000233333,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595812.1_19873,1,1000,2,0.000758333,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595944.1_19934,1,1000,4,0.000975,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595944.1_19934,1001,2000,3,0.00116667,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595947.1_19962,1,1000,2,0.000433438,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595947.1_19962,1001,2000,2,0.000433438,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595947.1_19962,2001,3000,1,0.000266787,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595947.1_19962,3001,4000,1,0.000325,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595962.1_19985,1,1000,6,0.00075203,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595810.1_20001,1,1000,1,0.000125,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595877.1_20011,1,1000,1,9.17079e-05,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595877.1_20011,1001,2000,4,0.000567731,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595848.1_20012,1,1000,6,0.00112707,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595848.1_20012,1001,2000,1,0.000233333,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595772.1_20030,1,1000,5,0.0012935,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595772.1_20030,1001,2000,6,0.000343496,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739078.1_cds_XP_019595772.1_20030,2001,3000,2,0.000133567,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739079.1_cds_XP_019596007.1_20041,1,1000,7,0.00144573,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739079.1_cds_XP_019596007.1_20041,1001,2000,1,0.000200048,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739079.1_cds_XP_019596006.1_20042,1,1000,3,0.000475444,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739079.1_cds_XP_019596006.1_20042,1001,2000,1,0.00010836,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739079.1_cds_XP_019596010.1_20056,1,1000,3,0.00065,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739079.1_cds_XP_019595983.1_20071,1,1000,1,0.000125,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739080.1_cds_XP_019596097.1_20139,1,1000,7,0.00161017,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739080.1_cds_XP_019596097.1_20139,1001,2000,3,0.000742025,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596164.1_20177,1,1000,2,0.000600145,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596164.1_20177,1001,2000,2,0.00044188,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596164.1_20177,2001,3000,1,0.000325,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596127.1_20181,1,1000,2,0.00045862,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596128.1_20182,1,1000,7,0.00166828,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596128.1_20182,1001,2000,3,0.000692313,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596128.1_20182,2001,3000,3,0.000900435,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596128.1_20182,3001,4000,3,0.000908992,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596128.1_20182,4001,5000,12,0.00344591,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596128.1_20182,5001,6000,6,0.00173702,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596128.1_20182,6001,7000,6,0.00158586,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596128.1_20182,7001,8000,1,0.000100077,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596250.1_20183,1,1000,12,0.00123581,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596117.1_20189,1,1000,3,0.000383679,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596238.1_20195,1,1000,2,0.000625281,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596162.1_20201,1,1000,2,0.000625433,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596230.1_20230,1,1000,4,0.000650314,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596231.1_20231,1,1000,4,0.000650879,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596160.1_20248,1,1000,15,0.00593177,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596124.1_20271,1,1000,1,0.00010836,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739081.1_cds_XP_019596177.1_20288,1,1000,2,0.000483567,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739083.1_cds_XP_019596342.1_20362,1,1000,1,0.0005,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739083.1_cds_XP_019596342.1_20362,1001,2000,1,2.50238e-05,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739083.1_cds_XP_019596401.1_20401,1,1000,10,0.00296081,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739084.1_cds_XP_019596414.1_20434,1,1000,2,0.000667128,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739084.1_cds_XP_019596422.1_20437,1,1000,2,0.00025,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739085.1_cds_XP_019596438.1_20439,1,1000,1,0.000133417,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739085.1_cds_XP_019596511.1_20506,1001,2000,3,0.00060052,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739086.1_cds_XP_019596550.1_20528,1,1000,1,7.50469e-05,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739086.1_cds_XP_019596550.1_20528,1001,2000,1,0.0005,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739088.1_cds_XP_019596697.1_20641,1,1000,6,0.00101057,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739088.1_cds_XP_019596697.1_20641,1001,2000,8,0.00130357,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739088.1_cds_XP_019596644.1_20659,1,1000,1,0.0004,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739089.1_cds_XP_019596740.1_20780,1,1000,11,0.0035344,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739091.1_cds_XP_019596932.1_20869,1,1000,11,0.00155758,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739091.1_cds_XP_019596906.1_20881,1,1000,21,0.00392019,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739091.1_cds_XP_019596906.1_20881,1001,2000,5,0.00151047,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739091.1_cds_XP_019596901.1_20885,1001,2000,1,0.000275066,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739092.1_cds_XP_019596985.1_20934,1001,2000,3,0.00060029,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597028.1_20955,1,1000,5,0.00116066,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597031.1_20983,1,1000,2,0.000366896,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597031.1_20983,1001,2000,2,0.000525127,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597031.1_20983,2001,3000,1,9.17079e-05,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597088.1_21052,1,1000,2,0.000216771,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597087.1_21053,1,1000,2,0.00060848,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597076.1_21107,1001,2000,1,0.000175109,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597249.1_21116,1,1000,1,0.000125,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597021.1_21144,1,1000,3,0.000592343,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597058.1_21152,1,1000,4,0.000859343,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597069.1_21162,1,1000,3,0.000733511,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597006.1_21171,1,1000,1,0.00010836,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597100.1_21178,1,1000,2,0.000508579,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597020.1_21179,1001,2000,13,0.0032363,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739093.1_cds_XP_019597020.1_21179,2001,3000,6,0.00133546,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739095.1_cds_XP_019597263.1_21186,1,1000,5,0.00109246,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739096.1_cds_XP_019597399.1_21258,1,1000,1,0.000325,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739096.1_cds_XP_019597399.1_21258,1001,2000,3,0.000567196,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739096.1_cds_XP_019597311.1_21289,1,1000,2,0.000325203,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739096.1_cds_XP_019597311.1_21289,1001,2000,2,0.000275241,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739096.1_cds_XP_019597372.1_21343,1,1000,2,0.000308482,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739097.1_cds_XP_019597509.1_21437,1,1000,6,0.00144202,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597617.1_21542,1,1000,2,0.000300323,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597617.1_21542,1001,2000,1,0.000166742,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597617.1_21542,2001,3000,3,0.000208829,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597617.1_21542,3001,4000,3,0.000634306,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597617.1_21542,4001,5000,2,0.000466667,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739099.1_cds_XP_019597617.1_21542,5001,6000,2,0.00025,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739100.1_cds_XP_019597714.1_21585,1,1000,6,0.00127672,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739100.1_cds_XP_019597714.1_21585,1001,2000,1,0.000125096,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739101.1_cds_XP_019597720.1_21616,1,1000,10,0.00226966,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739101.1_cds_XP_019597720.1_21616,1001,2000,5,0.00123423,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597909.1_21675,1,1000,4,0.000442777,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597909.1_21675,1001,2000,2,0.000408688,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597841.1_21717,1,1000,6,0.00151703,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597922.1_21721,1,1000,10,0.00236781,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597922.1_21721,1001,2000,6,0.00169243,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597861.1_21729,1,1000,1,0.000375091,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597998.1_21733,1,1000,4,0.0006844,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597980.1_21768,1,1000,8,0.00187545,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019598019.1_21799,1,1000,2,0.00044188,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019598020.1_21800,1,1000,2,0.000766667,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739102.1_cds_XP_019597938.1_21865,1,1000,1,0.000200048,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739103.1_cds_XP_019598045.1_21902,1,1000,2,0.000216771,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739105.1_cds_XP_019598144.1_21967,1,1000,1,0.000125,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739106.1_cds_XP_019598146.1_21982,1,1000,3,0.000983809,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739106.1_cds_XP_019598146.1_21982,1001,2000,1,3.3365e-05,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739106.1_cds_XP_019598179.1_22003,1,1000,2,0.000175196,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,1,1000,2,0.000333634,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,1001,2000,2,0.000625,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,2001,3000,5,0.00135093,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,3001,4000,2,0.00060848,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,4001,5000,5,0.000683806,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,5001,6000,3,0.000641977,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,6001,7000,2,0.00023339,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,7001,8000,5,0.00092564,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,8001,9000,4,0.000958797,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,9001,10000,2,0.00044188,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,10001,11000,7,0.000900871,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598315.1_22028,11001,12000,2,0.000325079,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598198.1_22029,1,1000,4,0.00113439,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598198.1_22029,1001,2000,4,0.000633772,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598198.1_22029,2001,3000,1,0.000233333,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598256.1_22035,1,1000,1,0.00010836,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598209.1_22039,1,1000,1,0.000233333,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598281.1_22048,1,1000,1,2.50238e-05,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598244.1_22077,1,1000,3,0.000891667,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598278.1_22078,1,1000,1,0.000233333,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598302.1_22089,1,1000,5,0.000959029,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598302.1_22089,1001,2000,3,0.000792023,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598271.1_22096,1,1000,6,0.00165189,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598271.1_22096,1001,2000,2,0.000467087,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598305.1_22097,1,1000,1,0.000125,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739107.1_cds_XP_019598296.1_22098,1,1000,1,0.000125,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739108.1_cds_XP_019598402.1_22147,1,1000,7,0.00133606,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739108.1_cds_XP_019598420.1_22251,1,1000,6,0.00156813,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739108.1_cds_XP_019598420.1_22251,1001,2000,4,0.000716667,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739111.1_cds_XP_019598516.1_22328,1,1000,2,0.000333751,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739111.1_cds_XP_019598515.1_22348,1,1000,2,8.34794e-05,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598697.1_22358,1,1000,6,0.000901345,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598693.1_22361,1,1000,12,0.00246667,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598628.1_22384,1,1000,8,0.00150348,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598628.1_22384,1001,2000,5,0.0013009,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598627.1_22385,1,1000,2,0.000916667,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598627.1_22385,1001,2000,1,0.000458333,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598627.1_22385,2001,3000,3,0.000442079,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598582.1_22390,1,1000,5,0.000959229,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739112.1_cds_XP_019598643.1_22462,1,1000,16,0.00322252,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,1,1000,2,0.000141836,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,1001,2000,6,0.0015337,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,2001,3000,4,0.000817232,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,3001,4000,8,0.0023934,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,4001,5000,5,0.000934236,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,5001,6000,3,0.00101667,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598934.1_22683,6001,7000,1,2.50238e-05,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739119.1_cds_XP_019598925.1_22688,1,1000,7,0.003175,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739121.1_cds_XP_019599015.1_22760,1,1000,5,0.00178376,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739121.1_cds_XP_019599083.1_22818,1001,2000,2,0.00040018,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739122.1_cds_XP_019599098.1_22819,1,1000,5,0.00139167,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739122.1_cds_XP_019599098.1_22819,1001,2000,3,0.000650569,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739122.1_cds_XP_019599261.1_22925,1,1000,13,0.00287083,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739122.1_cds_XP_019599240.1_22955,1,1000,2,0.000308482,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739122.1_cds_XP_019599237.1_22956,1,1000,2,0.000558333,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599264.1_22996,1,1000,12,0.00229438,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599264.1_22996,1001,2000,1,0.000533333,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599292.1_23001,1,1000,1,0.000125,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599292.1_23001,1001,2000,4,0.000642513,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599292.1_23001,2001,3000,7,0.00172864,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599265.1_23002,1,1000,2,0.000358333,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739123.1_cds_XP_019599265.1_23002,1001,2000,3,0.000258728,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599347.1_23059,1,1000,7,0.00152669,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599347.1_23059,1001,2000,2,0.000266992,Site6_HZ,2013,Rhinolophus sinicus
lcl|NW_017739126.1_cds_XP_019599383.1_23064,1,1000,2,0.000733333,Site6_HZ,2013,Rhinolophus sinicus
